country,designation,points,price,province,region_1,region_2,variety,winery
3,27,89,27.0,8,173,11,40,2915
2,25307,89,50.0,2,2,1,602,3506
3,25308,89,24.0,8,143,3,40,7483
13,2,89,17.0,50,2,1,16,1402
13,25309,89,11.0,50,2,1,384,1402
1,2,89,29.0,28,70,1,15,7487
3,14995,89,35.0,8,192,6,30,6629
23,25310,89,60.0,355,2,1,603,13869
7,25311,89,21.0,11,11,1,9,1003
5,201,89,70.0,27,116,1,78,8798
3,14916,89,25.0,8,95,1,15,10527
5,2,89,18.0,76,555,1,301,3257
3,2,89,44.0,8,2,3,11,297
23,25312,89,20.0,355,2,1,15,5586
2,15941,89,35.0,124,2,1,82,2935
2,1571,89,54.0,124,2,1,209,2935
4,35,89,28.0,5,150,1,88,13870
3,2,89,24.0,3,277,5,16,3936
3,1356,89,40.0,8,170,1,11,2191
2,774,89,14.0,2,2,1,54,639
1,139,89,30.0,28,70,1,15,7308
3,2,89,32.0,8,22,4,40,1455
3,15498,91,28.0,8,170,1,11,1670
12,2,91,33.0,41,2,1,5,4804
3,15499,91,32.0,8,16,1,70,9778
10,2,91,18.0,29,2,1,39,5626
12,15500,91,30.0,41,2,1,5,10755
10,2,91,20.0,275,2,1,73,4655
3,25313,91,35.0,8,52,4,53,8211
10,12665,91,32.0,113,2,1,43,5295
3,6600,91,17.0,8,39,9,15,849
10,25314,91,16.0,55,2,1,43,2381
3,25315,91,42.0,8,92,1,47,3540
10,25316,91,35.3634,82,2,1,20,6555
3,2,91,38.0,8,64,1,11,5424
5,2,91,26.0,63,175,1,39,10754
3,4758,91,38.0,8,16,1,39,7516
5,2,91,44.0,63,318,1,247,3759
5,15497,91,25.0,63,175,1,39,440
5,8185,91,29.0,63,175,1,39,5297
10,868,91,15.0,113,2,1,43,1139
1,254,91,25.0,42,77,1,87,331
3,2,91,30.0,8,92,1,11,1649
3,2,91,30.0,8,2,3,11,1225
5,7635,91,25.0,63,190,1,39,8152
3,11956,91,38.0,8,104,1,50,5990
4,3572,90,22.0,5,12,1,15,2547
3,25317,90,25.0,30,55,10,5,1853
3,17163,90,44.0,8,76,4,34,3754
3,25318,90,20.0,30,149,12,32,2748
10,8681,90,22.0,74,2,1,43,3452
3,2,90,25.0,8,2,3,9,4865
3,851,89,40.0,8,16,1,32,717
3,852,89,32.0,8,8,4,11,1116
1,853,89,15.0,42,77,1,107,156
3,2,89,34.0,8,2,3,9,127
1,854,89,40.0,42,77,1,107,1117
1,2,89,20.0,42,77,1,107,1118
1,843,89,49.0,42,77,1,107,1106
3,2,89,35.0,8,92,1,11,1107
5,2,89,20.0,76,306,1,20,1108
5,2,89,21.0,76,269,1,20,1109
6,844,89,28.0,65,2,1,4,1110
6,845,89,20.0,9,2,1,4,1111
1,25319,89,21.0,42,77,1,289,8945
1,2,89,68.0,42,77,1,107,253
4,846,89,18.0,110,307,1,152,1112
4,25320,88,20.0,5,12,1,262,2874
4,25321,88,20.0,56,113,1,15,11022
1,4381,88,24.0,44,202,1,86,2899
3,2,88,51.0,8,2,3,9,11320
3,1652,88,20.0,8,303,3,9,11
1,25322,88,25.0,42,280,1,15,245
2,25323,88,35.3634,92,2,1,2,7242
3,25324,88,42.0,8,2,3,32,10456
3,2,88,18.0,3,3,2,11,8642
1,2,88,20.0,15,779,1,156,1612
1,12288,88,25.0,44,856,1,86,8442
1,2357,88,29.0,77,263,1,182,4074
3,2,88,10.0,8,39,9,16,1862
3,25325,88,28.0,8,76,4,5,7498
3,2973,88,38.0,8,16,1,40,2516
3,2,90,38.0,8,16,1,47,1762
5,25326,90,13.0,62,566,1,53,13871
3,25327,90,36.0,19,33,8,15,1316
6,25328,90,46.0,177,2,1,4,7617
9,3865,90,30.0,64,207,1,11,4392
3,11883,90,45.0,19,168,8,47,4222
3,25329,90,35.0,19,33,8,15,372
3,5639,90,25.0,19,168,8,16,585
5,2,90,35.3634,17,334,1,32,6764
5,2,90,35.3634,17,335,1,32,1536
5,2,90,35.3634,17,236,1,32,6909
5,2,90,35.3634,17,533,1,27,4261
3,47,90,78.0,8,2,3,9,12496
11,4451,90,37.0,33,2,1,32,189
1,25330,90,33.0,15,685,1,15,5794
6,25331,90,60.0,65,2,1,4,13795
3,25332,90,25.0,8,39,9,15,6
1,2815,90,37.0,44,106,1,11,13872
10,2911,90,52.0,29,2,1,43,4855
11,2,90,33.0,34,2,1,9,605
3,25333,90,59.0,8,2,3,9,12381
1,6348,90,43.0,1,1,1,15,6192
8,25334,90,22.0,151,2,1,20,353
12,8945,90,18.0,41,2,1,20,3503
1,25335,90,35.3634,1,15,1,15,9100
3,20036,90,55.0,19,33,8,15,779
5,21048,90,28.0,17,402,1,32,11400
5,25336,90,40.0,17,234,1,32,2041
5,2,90,35.3634,17,62,1,32,9062
5,2,90,35.3634,17,354,1,27,3048
10,216,90,29.0,79,2,1,82,504
5,9869,90,100.0,21,35,1,5,4851
5,216,90,40.0,21,35,1,31,4851
5,25337,90,106.0,21,35,1,11,4036
5,2,90,19.0,13,440,1,19,3453
3,22894,90,25.0,3,110,2,5,3820
3,2,90,50.0,8,17,4,5,2911
3,27,90,80.0,8,93,3,9,4002
3,4538,90,25.0,8,64,1,11,4939
1,25338,90,18.0,44,203,1,104,3632
5,325,90,65.0,21,35,1,11,64
1,212,90,18.0,44,492,1,104,8584
2,25339,90,28.0,24,2,1,2,2948
3,16038,90,18.0,8,76,4,3,1049
1,25340,90,35.3634,44,492,1,104,2452
5,25341,90,35.3634,13,74,1,19,728
5,2,90,20.0,6,445,1,256,2741
2,25342,90,35.3634,99,2,1,136,7355
5,25343,90,60.0,21,35,1,31,4287
1,25344,90,18.0,20,720,1,260,7309
5,11957,90,24.0,13,382,1,19,1911
5,2,90,18.0,13,21,1,19,2701
3,2,90,35.0,8,2,3,16,3990
3,25345,90,60.0,8,16,1,94,7516
5,7225,90,30.0,6,445,1,82,5254
5,25346,90,19.0,13,21,1,19,28
5,567,90,35.3634,13,26,1,19,726
5,20945,90,17.0,13,21,1,19,7386
3,10507,93,65.0,8,211,3,9,6198
5,2,93,35.3634,17,166,1,32,10582
3,22474,93,90.0,8,76,4,82,771
3,25347,93,45.0,8,76,4,11,771
1,25348,93,35.3634,1,15,1,15,3151
3,25349,93,75.0,8,80,1,5,10601
3,18415,93,42.0,19,178,8,9,505
3,27,93,25.0,19,148,8,30,2902
3,7477,93,55.0,19,178,8,47,3418
5,8661,93,63.0,22,37,1,11,9287
3,25350,93,90.0,8,80,1,5,10601
3,27,93,75.0,8,2,3,16,2849
3,25351,93,47.0,8,76,4,47,1044
3,25352,93,55.0,19,148,8,32,2275
1,25353,93,66.0,1,665,1,241,42
3,585,93,30.0,8,170,1,5,13873
1,17068,93,80.0,1,1016,1,15,2941
2,25354,93,90.0,36,2,1,2,2443
2,23219,93,40.0,2,2,1,2,3433
3,11663,93,45.0,8,76,4,5,459
3,10407,93,45.0,8,76,4,5,459
5,2497,93,105.0,22,160,1,11,4151
3,10637,93,30.0,19,33,8,32,1203
5,2,93,35.3634,22,626,1,11,2469
3,25355,83,24.0,12,342,1,3,7211
7,13848,83,15.0,10,79,1,180,10062
7,4319,83,12.0,11,11,1,9,1350
2,2112,83,9.0,84,2,1,54,2640
2,25356,83,11.0,84,2,1,39,6732
7,8919,83,11.0,11,218,1,20,2344
7,2,83,13.0,11,11,1,12,11677
2,25357,83,7.0,36,2,1,54,9303
3,2,83,14.0,8,9,1,5,8506
9,2,83,17.0,86,345,1,20,1579
3,2,83,28.0,3,185,15,370,1395
5,2,83,15.0,22,597,1,11,643
5,2,83,9.0,27,46,1,15,13874
7,2,83,20.0,11,218,1,11,2534
7,2,83,13.0,11,11,1,15,11677
5,2,83,40.0,22,294,1,11,8276
3,2,83,17.0,91,220,1,44,11675
7,25358,83,50.0,11,218,1,11,2344
3,8398,83,34.0,12,13,1,38,5473
3,261,83,25.0,12,13,1,124,5683
2,22705,83,7.0,24,2,1,130,73
3,19854,83,25.0,12,28,1,349,4746
7,3758,83,18.0,11,11,1,15,3795
3,25359,83,14.0,91,220,1,44,11679
3,25360,83,23.0,91,253,1,44,11674
5,25361,83,25.0,22,294,1,11,13875
5,2,83,10.0,27,46,1,20,13876
3,2,83,8.0,8,39,9,69,2717
7,3234,83,10.0,11,11,1,12,3795
7,22220,82,13.0,11,11,1,59,11510
5,41,89,17.0,6,7,1,5,1763
3,25362,89,28.0,8,217,1,29,10306
4,25363,89,14.0,87,258,1,131,6318
3,8388,89,39.0,8,52,4,5,2262
3,4942,89,56.0,8,17,4,5,3061
3,3125,89,60.0,3,183,2,5,3905
3,10240,89,45.0,3,110,2,5,3905
1,25364,89,18.0,32,480,1,48,2273
5,1745,89,19.0,6,7,1,5,543
5,41,89,19.0,6,7,1,5,543
5,216,89,22.0,6,445,1,82,4857
5,25365,89,28.0,17,339,1,32,4261
3,25366,89,19.0,8,27,1,20,6310
3,25367,89,20.0,8,176,6,9,12505
1,471,89,21.0,44,658,1,307,4560
4,21236,89,28.0,5,150,1,88,3719
5,325,89,32.0,6,445,1,82,6821
3,2,89,38.0,8,17,4,5,819
1,25368,89,42.0,44,658,1,307,2898
9,2,89,21.0,23,47,1,67,9012
3,2,89,25.0,8,256,11,45,808
3,25369,89,42.0,8,66,1,40,5424
5,25370,89,35.3634,6,7,1,5,651
5,25371,89,15.0,6,7,1,5,1634
5,25372,89,15.0,6,445,1,82,1634
5,22779,89,30.0,6,445,1,82,4288
4,25373,89,30.0,56,508,1,70,11294
5,25374,89,45.0,21,35,1,31,5933
5,25375,89,30.0,17,257,1,32,9737
5,25376,89,26.0,17,257,1,32,13877
3,25377,87,30.0,8,76,4,47,5432
3,2,87,18.0,19,33,8,15,4098
3,25378,87,40.0,8,2,3,32,13878
3,25379,87,39.0,8,92,1,159,3540
12,15894,87,18.0,89,2,1,5,10876
1,2,87,23.0,42,140,1,87,1683
1,2,87,16.0,42,172,1,87,1683
1,2,87,35.3634,42,107,1,57,13879
3,1351,87,11.0,19,33,8,20,1774
3,2,87,19.0,19,33,8,44,848
1,25380,87,22.0,42,77,1,8,3696
3,2,87,22.0,8,2,3,47,6690
3,2,87,10.0,19,33,8,11,4685
3,2,87,24.0,8,162,14,5,5713
1,25381,87,230.0,44,266,1,135,5792
3,2,87,15.0,19,178,8,39,1731
12,2,87,18.0,189,2,1,11,13880
1,2,87,130.0,44,266,1,135,3774
3,20509,87,36.0,8,52,4,40,12427
3,14944,87,60.0,8,102,3,9,10539
3,25382,90,52.0,8,69,1,5,8660
3,10739,90,52.0,8,69,1,5,8660
3,10443,90,58.0,8,41,3,9,488
3,2,90,45.0,8,162,14,5,3388
3,10073,90,19.0,8,101,11,110,1703
1,4322,90,36.0,77,159,1,82,4770
1,41,90,35.0,77,159,1,82,4770
7,5213,90,50.0,11,11,1,12,3222
3,6684,90,48.0,8,64,1,5,1570
3,2,90,14.0,8,95,1,20,4187
5,25383,90,35.0,22,294,1,11,1504
5,2,90,20.0,62,490,1,53,8661
1,1685,90,32.0,77,159,1,11,6429
1,41,90,35.0,77,159,1,82,2189
5,2,90,35.3634,22,393,1,11,2469
3,216,90,70.0,8,17,4,82,4945
1,25384,90,35.3634,15,1129,1,69,1907
5,25385,90,40.0,22,37,1,11,3939
2,25386,90,70.0,99,2,1,136,2936
7,25387,90,45.0,11,11,1,15,8787
3,25388,90,38.0,8,2,3,32,1532
3,25389,90,195.0,8,2,3,32,4106
3,2,90,90.0,8,336,3,9,13881
3,2,90,65.0,8,2,3,9,13881
1,25390,90,22.0,44,203,1,104,2452
5,1769,90,51.0,21,35,1,31,2282
5,25391,90,25.0,62,490,1,53,11397
5,2906,90,35.3634,76,504,1,18,8658
3,2,89,26.0,30,55,10,4,378
6,25392,93,56.0,9,2,1,4,152
3,13149,93,55.0,8,69,1,9,7122
3,17704,93,20.0,8,16,1,15,5470
12,25393,92,44.0,89,2,1,5,13882
6,2,92,37.0,160,2,1,5,2691
6,2656,92,44.0,65,2,1,4,3246
3,11988,92,19.0,3,3,2,3,3500
3,25394,92,55.0,3,3,1,5,3501
6,25395,92,65.0,97,2,1,4,5647
3,2,92,125.0,8,336,3,9,705
3,27,92,38.0,8,16,1,61,135
1,2575,92,40.0,1,1,1,15,3158
5,10753,92,48.0,6,7,1,8,736
5,451,92,30.0,6,7,1,8,5254
3,25396,92,90.0,8,170,1,5,13883
13,611,92,75.0,292,2,1,32,8060
5,5542,92,48.0,6,7,1,8,1952
5,5289,92,48.0,6,7,1,8,1952
5,10891,92,80.0,6,7,1,3,126
3,2,92,44.0,8,170,1,5,886
3,4721,92,45.0,8,170,1,11,3732
6,17811,92,44.0,9,2,1,4,152
1,25397,92,54.0,1,18,1,10,3151
3,2,92,32.0,3,14,5,47,7300
3,2,92,24.0,3,3,2,4,7300
3,2,92,90.0,8,41,3,9,1232
1,574,92,24.0,1,1,1,119,1256
2,25398,92,110.0,99,2,1,136,762
2,25399,92,80.0,99,2,1,136,762
3,2,92,30.0,3,3,2,11,2951
3,159,84,17.0,30,55,10,4,7290
3,107,84,16.0,30,55,10,20,4739
3,10079,84,25.0,8,104,1,5,5512
3,25400,84,30.0,8,64,1,11,161
5,2,84,15.0,17,234,1,32,5967
5,2,84,18.0,17,234,1,32,6613
5,2,84,18.0,17,233,1,32,9206
5,2,84,28.0,17,386,1,32,12006
3,2,84,11.0,8,39,9,5,9113
7,621,84,12.0,11,118,1,20,268
3,25401,84,20.0,30,55,10,4,89
3,25402,84,24.0,19,33,8,16,13884
5,25403,84,13.0,17,311,1,39,1453
3,2,84,32.0,8,78,1,5,892
3,2,84,11.0,19,178,8,4,4860
7,2,84,13.0,11,11,1,12,3376
3,27,84,26.0,8,57,1,98,2829
3,27,84,20.0,8,57,1,46,2829
3,2,84,16.0,85,2,1,16,4264
3,25404,84,25.0,85,2,1,15,2181
3,27,84,30.0,8,76,4,11,1905
7,2,84,14.0,11,340,1,9,13885
3,18464,84,13.0,19,33,8,20,3649
4,2,84,28.0,5,97,1,62,13886
3,2,84,15.0,85,2,1,44,4426
3,15715,84,21.0,19,33,8,15,1471
1,16240,91,105.0,32,59,1,48,4206
3,2,91,23.0,8,76,4,20,3995
3,13515,91,200.0,8,2,3,9,4207
14,103,91,20.0,66,2,1,64,11053
5,25405,91,36.0,6,7,1,4,8587
3,8346,91,17.0,19,33,8,4,7136
3,1408,91,17.0,8,39,9,11,849
3,2,91,70.0,8,211,3,9,1193
18,25406,90,30.0,180,570,1,11,8295
1,2633,90,135.0,32,59,1,48,1751
3,3874,90,50.0,8,52,4,11,599
3,2,90,42.0,8,23,4,9,4798
1,10640,90,50.0,32,226,1,48,6740
21,25407,90,23.0,242,2,1,389,5580
21,5489,90,23.0,242,2,1,340,5580
1,9432,90,22.0,32,119,1,48,7395
3,3790,90,34.0,8,170,1,11,3393
3,2,90,55.0,8,2,3,11,4795
3,25408,90,32.0,8,52,4,53,833
1,2521,90,35.3634,32,226,1,48,588
5,2,90,65.0,17,62,1,32,12843
5,2,90,35.0,17,62,1,32,12735
3,12916,90,35.0,8,69,1,11,299
5,7598,90,25.0,6,7,1,4,2741
3,25409,90,19.0,8,92,1,32,10929
3,21663,90,14.0,30,55,10,3,2555
3,2,90,30.0,19,148,8,9,4861
2,174,90,35.3634,36,2,1,2,671
2,25410,90,50.0,24,2,1,2,3797
3,2,90,35.0,8,76,4,11,5567
3,2,92,18.0,3,24,2,4,4607
5,25411,92,125.0,21,35,1,11,7599
5,25412,92,78.0,21,35,1,31,3744
5,25413,92,72.0,21,35,1,11,673
3,368,92,52.0,3,110,2,5,455
6,11617,92,55.0,7,2,1,4,2017
3,13649,92,55.0,3,3,2,5,675
1,2,92,140.0,44,458,1,135,8792
3,3667,92,175.0,8,2,3,9,4207
5,25414,92,94.0,6,7,1,4,4209
3,6799,92,48.0,3,183,2,5,154
5,25415,92,100.0,21,35,1,11,3744
3,2,92,75.0,8,336,3,9,566
3,5721,92,105.0,3,183,2,5,675
3,534,92,105.0,3,110,2,5,675
5,243,92,44.0,6,7,1,3,126
8,4414,92,120.0,39,2,1,47,1572
3,2900,92,45.0,8,92,1,47,747
2,25416,92,69.0,47,2,1,2,1404
2,25417,92,55.0,36,2,1,2,2430
2,25418,92,20.0,2,2,1,2,2430
7,2870,92,47.0,11,89,1,12,2996
4,6657,91,25.0,56,250,1,15,6410
3,25419,91,30.0,8,1130,9,69,4938
3,2222,91,45.0,3,183,2,5,860
3,17882,91,55.0,8,80,1,5,2285
3,8363,91,54.0,8,170,1,5,1005
5,25420,91,50.0,49,497,1,47,5510
1,6315,91,30.0,28,70,1,15,2464
2,25421,91,15.0,2,2,1,2,5421
3,1840,91,44.0,8,162,14,5,6786
3,8979,91,44.0,8,76,4,5,7744
3,2,91,42.0,8,8,4,9,4775
2,25422,91,61.0,99,2,1,136,4984
2,7994,91,19.0,116,2,1,2,1404
3,2,91,40.0,8,418,4,44,1931
2,25423,91,16.0,90,2,1,2,2430
2,6036,91,20.0,2,2,1,2,2936
7,3272,91,20.0,11,11,1,12,10101
2,2764,91,40.0,36,2,1,54,3353
3,25424,91,48.0,3,110,2,5,2796
3,13526,91,65.0,8,17,4,5,582
2,25425,91,70.0,36,2,1,2,6880
2,25426,91,35.3634,124,2,1,2,11452
2,25427,91,12.0,129,2,1,2,806
1,17753,91,28.0,28,70,1,29,5053
5,25428,91,56.0,49,320,1,53,5273
1,2,91,45.0,20,416,1,77,3296
3,17118,94,32.0,19,33,8,32,5143
26,1029,94,35.3634,168,2,1,11,9615
3,3448,94,90.0,8,548,1,5,3152
3,17804,94,44.0,19,178,8,47,699
3,27,94,85.0,19,148,8,32,11460
1,25429,94,35.3634,32,59,1,48,7352
3,25430,94,39.0,30,288,10,4,219
3,3536,94,175.0,8,2,3,9,4177
3,7805,94,48.0,8,17,4,5,772
3,7651,94,44.0,8,122,1,5,7861
26,304,94,44.0,168,2,1,82,4211
3,5548,94,40.0,8,442,11,47,481
3,4420,94,40.0,8,191,11,47,481
4,25431,94,300.0,5,150,1,88,1958
1,5774,94,63.0,32,59,1,48,592
3,2,94,160.0,8,319,3,9,13887
3,25432,94,90.0,8,92,1,48,4214
3,10476,94,42.0,8,240,1,5,7861
3,25433,94,120.0,8,162,14,5,3153
3,25434,94,55.0,8,80,1,5,10197
1,25435,94,35.3634,32,59,1,48,8200
1,10251,94,62.0,28,51,1,29,5116
4,25436,94,66.0,5,12,1,88,1837
3,7322,94,55.0,8,76,4,5,2779
1,25437,94,60.0,32,59,1,48,1653
3,2,94,45.0,8,104,1,11,1050
3,4101,94,85.0,8,548,1,5,3152
3,18665,94,60.0,8,73,1,11,2953
26,1029,94,45.0,168,2,1,11,12706
3,25438,94,100.0,8,143,3,9,2574
1,212,86,35.3634,44,203,1,104,12999
1,7072,86,14.0,44,461,1,104,6653
3,6597,86,38.0,8,16,1,5,6377
3,25439,86,16.0,12,13,1,11,1623
4,6602,86,45.0,5,150,1,88,441
4,631,86,21.0,5,12,1,88,6378
1,2309,86,15.0,44,202,1,86,2898
1,6603,86,15.0,20,465,1,29,6379
3,2,86,22.0,12,13,1,4,6380
7,3704,86,35.3634,11,108,1,3,1502
3,25440,86,26.0,3,505,5,29,9772
4,5255,86,22.0,56,128,1,82,828
1,103,86,13.0,44,203,1,104,287
1,2,86,35.3634,15,331,1,121,1292
1,25441,86,35.3634,44,461,1,104,13888
1,212,86,15.0,44,203,1,104,7046
3,25442,86,20.0,85,2,1,47,1477
1,216,86,16.0,44,203,1,104,10647
7,2,86,18.0,11,11,1,44,640
1,5927,86,22.0,44,202,1,86,5888
3,25443,86,66.0,8,76,4,40,7445
3,27,86,28.0,8,191,11,9,4800
5,10164,86,35.3634,22,294,1,11,13889
3,20528,86,26.0,8,8,4,9,2257
1,25444,86,12.0,32,155,1,90,3638
3,4636,86,35.0,8,217,1,40,3252
8,174,86,9.0,69,2,1,9,4994
1,2,86,35.3634,28,70,1,29,8009
3,2,86,24.0,8,162,14,11,3990
5,9482,86,35.3634,76,158,1,93,5181
12,25445,86,20.0,244,2,1,168,9654
8,7033,86,13.0,18,2,1,9,3699
1,2,86,16.0,28,70,1,29,3315
1,2,86,19.0,28,50,1,41,8010
5,25446,86,12.0,76,341,1,20,4018
11,25447,86,10.0,48,2,1,18,13890
3,25448,86,42.0,8,52,4,9,4165
5,25449,86,18.0,76,504,1,18,12668
11,2,86,10.0,45,2,1,20,4057
9,856,86,15.0,86,400,1,44,13891
12,12612,86,15.0,41,2,1,4,8141
5,25450,86,12.0,76,158,1,93,4162
1,13930,86,20.0,28,50,1,41,10096
5,2,86,26.0,76,272,1,20,4018
5,25446,86,15.0,76,504,1,18,4018
3,2,86,17.0,8,16,1,9,13260
12,2,86,26.0,41,2,1,11,6896
9,47,86,30.0,23,99,1,87,4986
1,139,86,35.3634,28,70,1,29,5400
8,35,86,17.0,39,2,1,9,8271
1,25451,86,35.3634,28,50,1,41,4170
9,2,86,12.0,93,227,1,4,667
3,2,86,35.0,8,162,14,5,1764
11,2,86,14.0,48,2,1,109,2447
6,8925,86,14.0,7,2,1,4,7710
6,5590,86,24.0,7,2,1,391,13892
4,980,86,9.0,87,258,1,15,1276
6,2733,86,18.0,95,2,1,117,706
6,13097,86,21.0,95,2,1,117,706
5,25452,86,15.0,17,194,1,32,7167
5,230,86,12.0,17,196,1,32,13893
5,2,86,36.0,17,337,1,32,8911
5,2,86,35.0,17,194,1,32,13894
3,2,86,30.0,8,17,4,5,3770
4,16869,86,10.0,37,239,1,15,3177
6,3764,86,22.0,9,2,1,4,5765
4,3576,86,12.0,87,258,1,179,8388
4,25453,86,14.0,5,12,1,88,8889
4,16787,86,18.0,5,150,1,13,3719
3,2,86,18.0,8,2,3,20,10898
3,2,86,52.0,8,17,4,5,7733
1,25454,86,108.0,20,416,1,77,4997
3,23111,86,19.0,8,2,3,20,6481
4,2,86,9.0,87,258,1,131,6375
3,25455,86,14.0,8,2,3,11,11680
3,20911,90,25.0,8,22,4,20,3350
4,25456,90,30.0,37,964,1,101,136
5,19052,90,34.0,76,269,1,20,7261
3,2,90,30.0,3,3,2,5,13895
3,2,90,30.0,3,3,2,240,1559
3,2,90,18.0,8,16,1,16,104
1,298,90,45.0,32,59,1,48,11851
3,25457,90,75.0,3,183,2,5,2528
7,8307,90,100.0,11,11,1,12,1007
3,25458,90,22.0,8,442,11,40,1686
7,7240,90,20.0,11,11,1,9,5636
3,2,90,100.0,12,13,1,47,4746
3,25459,90,20.0,8,16,1,39,4735
2,25460,90,8.0,145,2,1,54,806
1,2,90,30.0,32,226,1,48,4727
1,25461,90,150.0,32,59,1,48,3231
1,2,90,30.0,32,226,1,48,1484
3,2,90,25.0,8,2,3,4,11947
3,5596,90,32.0,8,76,4,11,388
3,2,90,112.0,8,42,3,9,13896
1,25462,90,75.0,32,226,1,48,588
3,27,90,38.0,8,73,1,70,2953
9,25463,90,80.0,23,43,1,70,13897
3,2,90,12.0,8,39,9,20,862
5,2,90,35.3634,17,333,1,27,12386
1,139,90,40.0,32,226,1,48,6199
5,2,87,13.0,17,194,1,32,10744
5,2,87,20.0,17,298,1,16,10745
5,15469,87,30.0,17,337,1,16,5005
5,2,87,15.0,17,194,1,32,974
3,1048,87,25.0,3,314,15,47,1373
3,15470,87,22.0,19,148,8,16,4467
2,14705,87,19.0,2,2,1,2,5354
2,15471,87,19.0,90,2,1,35,2290
2,1241,87,15.0,2,2,1,2,1643
2,174,87,14.0,2,2,1,2,3183
2,6036,87,15.0,2,2,1,2,523
2,1100,87,29.0,2,2,1,2,2
2,4885,87,25.0,2,2,1,2,5200
3,25464,87,30.0,3,200,15,11,3186
3,1318,87,25.0,19,178,8,29,1731
5,243,87,22.0,13,29,1,19,9095
3,2,87,15.0,8,39,9,5,347
3,2,87,20.0,8,39,9,9,7377
2,25465,87,12.0,36,2,1,2,1370
5,23364,87,24.0,13,364,1,19,13296
6,15472,87,18.0,7,2,1,5,9489
7,174,87,25.0,11,11,1,66,636
7,44,87,19.0,11,11,1,12,10746
3,2,87,20.0,3,3,2,5,10747
3,1421,87,28.0,19,33,8,16,1471
3,2,87,35.0,3,14,5,162,8775
3,2717,87,17.0,8,179,1,5,184
3,2,87,23.0,19,197,16,9,4256
2,8697,87,12.0,90,2,1,54,1367
2,174,87,13.0,2,2,1,2,5926
3,2,83,32.0,19,33,8,30,6367
3,2,83,40.0,19,148,8,47,6367
8,174,83,10.0,16,2,1,36,1859
3,25466,83,32.0,8,176,6,40,11661
8,2,83,8.0,69,2,1,5,6684
5,2,83,35.3634,17,233,1,32,11169
3,2,83,35.0,8,143,3,9,13898
3,25467,83,20.0,19,33,8,20,1335
8,174,83,13.0,162,2,1,36,4143
12,5968,83,16.0,41,2,1,20,4804
8,25468,83,18.0,151,2,1,20,1271
8,2162,83,8.0,69,2,1,12,1864
3,25469,83,65.0,8,2,3,15,5344
3,1407,83,15.0,19,33,8,20,1870
5,2,83,35.3634,17,333,1,32,11962
8,174,83,12.0,14,2,1,9,9503
3,2,83,35.0,8,8,4,9,6697
8,13216,83,8.0,14,2,1,9,169
3,2415,83,23.0,8,408,14,16,998
3,8914,83,18.0,8,162,14,5,13899
3,2925,83,65.0,8,2,3,9,1455
8,174,82,12.0,16,2,1,36,1854
1,15657,82,35.0,1,15,1,17,10809
3,27,82,29.0,8,191,11,34,2558
8,2,82,13.0,162,2,1,20,12357
8,2,82,15.0,18,2,1,16,842
8,2590,82,12.0,43,2,1,20,3178
12,25470,82,19.0,58,2,1,20,11517
3,25471,82,17.0,8,76,4,16,1155
3,25472,82,34.0,8,173,11,34,10354
5,1660,85,10.0,17,196,1,32,2155
5,25473,85,12.0,17,31,1,27,1467
5,19409,85,30.0,17,31,1,27,3960
5,2,85,35.3634,17,31,1,27,13900
5,2,85,12.0,17,31,1,20,7957
5,25474,85,13.0,17,439,1,32,11917
5,2448,85,11.0,76,158,1,93,13901
4,25475,85,14.0,5,150,1,88,10160
3,25476,85,38.0,8,17,4,11,7111
5,25477,85,13.0,49,86,1,39,1344
3,10430,85,30.0,8,8,4,15,4419
3,159,85,18.0,30,55,10,4,13902
3,25478,85,30.0,19,197,16,12,5615
3,25479,85,20.0,19,197,16,4,5615
5,2,85,14.0,17,31,1,27,6862
5,4115,85,13.0,17,31,1,27,852
5,2,85,12.0,17,196,1,32,13903
5,2,85,50.0,17,298,1,32,13904
5,2,85,10.0,17,347,1,27,13905
3,2,85,18.0,19,198,16,39,8992
4,2,85,20.0,26,45,1,37,2509
4,25480,85,16.0,26,912,1,91,12983
3,2,85,20.0,8,52,4,9,525
3,2,85,34.0,30,151,13,30,8381
3,16853,85,25.0,19,184,8,22,5621
4,2,85,12.0,5,150,1,88,5188
1,1175,85,70.0,32,59,1,48,1577
5,25481,85,10.0,17,196,1,32,8987
3,2,85,18.0,8,8,4,9,6744
4,2,85,13.0,5,637,1,11,8446
4,25482,94,179.0,5,12,1,262,3283
3,2196,94,55.0,8,498,1,5,7495
3,2004,94,45.0,8,22,4,40,2779
3,994,94,95.0,8,17,4,5,937
6,25483,93,55.0,65,2,1,4,3242
3,4743,93,135.0,8,2,3,9,2074
3,25484,93,60.0,8,112,1,5,679
3,13575,93,60.0,8,16,1,48,1762
3,12679,93,45.0,8,16,1,40,1762
1,25485,93,67.0,1,18,1,10,3151
3,25486,93,65.0,3,3,2,5,455
6,240,93,365.0,65,2,1,4,313
6,9507,93,92.0,65,2,1,4,313
3,25487,93,60.0,8,170,1,5,7259
3,15604,93,65.0,8,93,3,9,5348
1,25488,93,40.0,1,1,1,10,6954
5,5528,93,35.0,6,7,1,8,13369
12,25489,93,60.0,58,2,1,32,899
3,20644,93,35.0,8,16,1,61,4587
3,706,93,65.0,3,3,1,5,7300
5,907,93,38.0,6,7,1,3,1205
